unit_nr,cycle,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor15,sensor17,sensor20,sensor21,RUL
62,78,1.418016201,-0.427845084,0.022912161,-0.652728806,0.751557263,-0.332072565,-0.502493523,0.509674655,0.131288428,0.683564291,102
62,79,-0.341838959,-0.545281048,0.274012485,-1.353237732,0.46980267,-0.782205932,-1.001105289,0.509674655,-0.532641198,0.582869824,101
62,80,0.33810508,0.147917347,1.03842409,0.092974244,0.610679966,-0.313958546,0.126770525,-0.136017565,0.463253242,-0.575578452,100
62,81,-0.10185871,0.578515879,0.525112809,-0.731818524,0.04717078,-0.697070043,0.025448348,-0.136017565,-0.477313729,-0.291971099,99
62,82,-0.121857064,1.292917989,0.456226879,0.002585995,0.89243456,-0.377357612,-0.345177511,-0.781709786,0.352598304,-0.582045069,98
62,83,-0.921791228,0.120189411,0.468448577,0.624005203,0.188048077,-0.297203079,0.380075967,-0.136017565,-0.698623605,-0.403751196,97
62,84,0.478093559,0.691058677,0.178461035,0.669199327,0.46980267,-0.515929856,-0.587817461,0.509674655,-0.643296136,-1.324782241,96
62,85,0.218114956,1.387519182,0.494003034,0.454527237,0.188048077,-0.486494575,1.345303023,0.509674655,0.241943366,0.46462311,95
62,86,1.078044182,-0.219070038,-0.17152393,-0.031309598,1.033311856,-0.595631538,0.268088298,-0.136017565,-1.473208169,-1.081822196,94
62,87,0.77806887,-0.318564396,1.143975111,-0.200787564,0.188048077,-0.340676724,-0.513159015,-0.136017565,-0.477313729,-0.451788923,93
62,88,-0.10185871,-0.059226644,-0.374848528,-0.358966999,-0.37546111,-0.47200336,1.254646338,-0.136017565,-0.256003854,-1.202840318,92
62,89,0.078126477,-0.670872286,0.206237619,0.646602265,0.89243456,-0.465663453,0.025448348,-0.136017565,-0.975260949,-0.485045812,91
62,90,-0.00186694,0.787290925,-0.065972909,-1.488820105,0.188048077,-0.313958546,-0.467830673,1.155366876,-0.034693978,-0.758491338,90
62,91,0.358103434,0.289819136,0.406229027,-0.336369937,0.188048077,-0.43351107,0.782698303,0.509674655,-0.200676385,-0.394513171,89
62,92,1.418016201,0.746514549,-0.09263843,-0.325071406,0.328925373,-0.286787518,0.545391098,-1.427402006,0.297270835,-1.036555876,88
62,93,-0.00186694,0.808494641,-0.328183866,-0.641430275,0.46980267,-0.446643734,0.505395502,1.155366876,-0.034693978,-0.418532035,87
62,94,0.6780771,0.650282301,-0.180412437,-0.358966999,0.89243456,-0.440303827,0.470732652,0.509674655,-2.026482858,-1.314620414,86
62,95,0.598083683,1.30596643,0.254013344,-0.630131744,0.610679966,-0.582498875,1.401296858,0.509674655,0.131288428,-0.599597316,85
62,96,0.158119893,0.366478723,0.881764154,-0.200787564,0.751557263,-0.668540464,-0.059875591,1.155366876,-1.196570825,-0.580197464,84
62,97,-0.021865294,0.865581567,1.015091759,-0.449355247,0.89243456,-0.088891863,1.419961469,-0.136017565,0.07596096,-0.28088547,83
62,98,-0.321840605,-0.124468846,0.116241485,-0.020011067,0.610679966,-0.195764574,0.492063637,-0.136017565,-0.034693978,-0.77050077,82
62,99,0.198116601,0.609505925,0.711771457,-0.257280219,1.737698339,-0.40407579,0.873354988,1.155366876,-0.698623605,-1.243487625,81
62,100,0.138121539,1.434819778,0.179572098,-0.596236151,0.328925373,-0.327996911,0.142768763,1.155366876,0.407925773,-1.055031925,80
62,101,0.838063933,1.1183951,0.650662971,-0.245981688,1.174189153,-0.650426445,0.572054829,-0.136017565,-0.91993348,-0.813919485,79
62,102,-0.161853772,0.2620912,0.372897126,0.138168368,0.328925373,-0.275919107,0.777365557,0.509674655,-0.145348916,0.171777732,78
62,103,1.538006326,0.06147143,0.715104647,-1.025580331,0.610679966,-0.276371957,0.417405191,-0.136017565,-0.91993348,-0.079496535,77
62,104,-0.041863648,-0.64314435,0.910651801,-0.099100784,0.751557263,-0.629595323,0.276087417,0.509674655,-0.477313729,-0.231923939,76
62,105,-0.161853772,0.61439909,0.490669844,-1.025580331,0.89243456,-0.49102308,-0.451832434,-0.136017565,0.352598304,0.03135976,75
62,106,0.838063933,0.136499962,0.432894548,-0.460653778,0.751557263,-0.27908906,0.500062756,-0.136017565,-0.477313729,-1.048565308,74
62,107,0.838063933,0.441507255,0.244013774,0.05907865,0.04717078,-0.222482751,0.974677165,0.509674655,0.07596096,0.305729088,73
62,108,0.258111664,-0.041285038,-0.147080536,-0.189489033,0.46980267,-0.058550881,0.838692137,-1.427402006,-0.145348916,-0.927547187,72
62,109,0.978052411,0.906357944,0.648440844,-0.189489033,1.174189153,-0.602877146,0.486730891,0.509674655,-0.532641198,-0.844404966,71
62,110,0.598083683,0.066364595,0.932873069,-0.754415586,0.328925373,-0.507325697,-0.035878233,-0.136017565,1.071855399,-0.21344789,70
62,111,1.418016201,0.554050054,0.687328062,-0.562340558,1.033311856,-0.121497097,0.193429852,1.801059096,-0.145348916,-1.225935379,69
62,112,-0.341838959,0.288188081,0.55177833,-0.935192083,1.033311856,-0.383244668,-0.049210099,1.155366876,-0.91993348,-0.589435489,68
62,113,0.538088621,-0.000508662,0.671773175,-0.37026553,0.46980267,-0.19259462,1.115994938,-0.781709786,-0.42198626,-0.789900621,67
62,114,0.838063933,-0.964462194,0.566222154,-0.494549372,0.89243456,-0.324374107,-0.222524349,1.155366876,-0.975260949,-1.090136418,66
62,115,-0.361837313,-0.073906139,0.439560929,-0.087802253,1.033311856,-0.369206303,0.753368199,0.509674655,-0.975260949,0.80735382,65
62,116,1.178035952,0.213159549,0.872875647,-0.336369937,1.174189153,-0.478796117,-0.083872949,1.155366876,-0.532641198,-0.369570505,64
62,117,1.198034306,0.753038769,0.371786063,-1.556611291,1.455943746,-0.619632613,0.596052187,-0.136017565,-0.698623605,-0.493360034,63
62,118,0.6780771,0.987910696,0.812878224,-0.980386207,0.751557263,-0.408151444,0.121437778,1.155366876,-0.753951074,-0.472112577,62
62,119,0.23811331,1.193423632,1.606177477,-0.132996378,0.46980267,-0.371470556,0.817361153,-0.136017565,-0.975260949,-0.389894159,61
62,120,0.638080392,0.366478723,0.687328062,-0.562340558,1.033311856,-0.671710417,0.212094463,0.509674655,-0.532641198,0.085864104,60
62,121,-0.181852126,0.366478723,0.907318611,-0.132996378,0.610679966,-0.542648033,0.049445705,0.509674655,-0.864606011,-0.614378155,59
62,122,0.438096851,1.573459457,0.865098203,-0.788311179,1.174189153,-0.484683173,0.206761717,0.509674655,-1.4178807,-0.800062448,58
62,123,0.738072162,0.23925643,0.054021936,-0.641430275,0.188048077,-0.557139248,0.537391979,1.155366876,0.07596096,-0.26240942,57
62,124,1.198034306,0.810125696,0.713993583,-1.409730387,1.174189153,-0.164517891,0.56405571,0.509674655,-0.145348916,-0.521074107,56
62,125,0.698075454,0.519797898,1.080644499,-1.093371518,2.019452932,-0.68439023,0.089441301,-0.136017565,-1.141243356,-0.762186548,55
62,126,1.837981637,0.919406384,1.036201963,-0.79960971,1.596821043,-0.448002285,2.033227278,0.509674655,-0.975260949,-0.050858659,54
62,127,1.358021139,-0.122837791,1.103976829,-0.946490614,1.033311856,-0.671257567,1.875911266,0.509674655,-0.311331323,-1.150183578,53
62,128,1.418016201,0.625816476,1.088421942,-1.11596858,2.019452932,-0.410868547,0.862689495,-0.136017565,-1.528535638,-1.359886735,52
62,129,0.898058995,0.178907393,0.71288252,-0.460653778,1.033311856,-0.155460882,0.916016957,0.509674655,-0.034693978,-0.626387587,51
62,130,0.138121539,-0.429476139,0.736214851,-0.675325868,1.596821043,-0.338412471,1.715928881,1.155366876,-1.196570825,0.402728346,50
62,131,1.278027723,1.31575276,1.742838273,-1.11596858,0.751557263,-0.172216349,0.974677165,-0.781709786,-0.809278542,-0.71414882,49
62,132,-0.281843897,0.575253769,0.602887245,-1.22895389,1.315066449,-0.431699668,0.577387575,1.155366876,-1.196570825,-1.145564565,48
62,133,1.45801291,0.118558356,0.583999168,-1.093371518,1.174189153,-0.598348641,-0.315847407,1.155366876,-0.090021447,-0.867500027,47
62,134,0.358103434,1.532683081,0.509557922,-0.573639089,1.878575636,-0.808924109,0.790697422,1.801059096,-1.694518044,-1.718322086,46
62,135,0.33810508,-0.693707057,0.625108513,-1.217655359,1.033311856,-0.351997986,1.723928001,1.155366876,0.020633491,-1.054108123,45
62,136,-0.321840605,0.24251854,0.464004323,-1.036878862,1.174189153,-0.403622939,1.20398525,1.155366876,-0.864606011,-0.722463042,44
62,137,0.33810508,0.006015558,0.275123549,-1.579208353,0.751557263,-0.242861022,1.075999342,1.155366876,-0.587968667,-1.622246631,43
62,138,1.058045828,0.368109778,0.990648365,-1.364536263,1.315066449,-0.528609669,-0.203859737,1.801059096,-0.975260949,-0.813919485,42
62,139,0.398100142,1.361422301,1.386186928,-2.200627561,1.033311856,-0.444832332,1.633271316,1.155366876,-1.4178807,-0.982051531,41
62,140,0.318106726,0.397468769,1.698395737,-1.206356828,1.174189153,-0.616009809,0.574721202,0.509674655,-0.034693978,-1.008841802,40
62,141,0.858062287,1.777341338,0.662884668,-0.969087676,1.033311856,-0.811641212,0.596052187,1.155366876,-0.200676385,-1.347877303,39
62,142,0.158119893,-0.799725635,1.345077583,-1.11596858,2.160330229,-0.749600698,1.190653384,1.155366876,-1.030588418,-1.150183578,38
62,143,1.8979767,2.175318769,1.235082308,-1.308043608,1.737698339,-0.612387006,2.262535363,1.801059096,-1.030588418,-0.317837568,37
62,144,-0.061862002,0.464342026,1.165085315,-1.364536263,1.878575636,-0.691635838,1.587942973,-0.136017565,0.573908179,-1.209306935,36
62,145,0.798067224,0.384420329,0.796212273,-1.680895133,1.455943746,-0.513665603,0.697374364,0.509674655,-0.753951074,-0.778814992,35
62,146,0.818065578,1.508217256,1.576178766,-0.223384626,1.033311856,-0.438039575,2.182544171,0.509674655,-2.247792733,-1.484600066,34
62,147,1.498009618,1.633808494,0.622886386,-1.601805415,2.019452932,-0.525892566,1.473288931,1.801059096,-0.145348916,-1.596380163,33
62,148,0.6780771,1.1183951,1.088421942,-1.929462816,1.737698339,-0.281353312,1.350635769,0.509674655,-2.137137796,-1.558504262,32
62,149,0.358103434,1.336956476,0.731770597,-1.33064067,1.737698339,-0.595178688,1.382632246,1.155366876,-1.473208169,-0.802833855,31
62,150,0.898058995,1.014007577,1.793947188,-1.127267111,1.174189153,-0.744619343,1.038670119,0.509674655,-1.473208169,0.251224743,30
62,151,0.978052411,1.898039412,1.200639343,-1.940761347,2.582962119,-0.943873549,1.385298619,1.155366876,-1.91582792,-1.232401996,29
62,152,0.578085329,0.392575604,1.250637196,-0.302474344,2.019452932,-0.634576679,1.379965873,1.801059096,-1.639190576,-0.042544437,28
62,153,0.818065578,0.718786613,1.722839132,-1.375834794,1.455943746,-0.669899015,2.019895413,1.155366876,-1.583863107,-1.347877303,27
62,154,1.837981637,1.266821109,1.039535153,-1.680895133,1.455943746,-0.67488037,0.926682449,0.509674655,-0.532641198,-1.355267722,26
62,155,1.058045828,0.312653907,1.560623878,-1.082072987,1.315066449,-0.731486679,1.726594374,1.801059096,-0.477313729,-0.85364299,25
62,156,1.438014556,1.511479366,1.269525273,-0.991684738,1.878575636,-1.072483083,0.401406952,0.509674655,-0.256003854,-1.09845064,24
62,157,0.618082037,0.862319457,1.742838273,-0.664027337,1.315066449,-0.542195183,2.427850494,1.155366876,-1.251898293,-1.128012319,23
62,158,1.8979767,1.589770008,0.745103358,-1.556611291,1.596821043,-0.735109483,1.398630485,0.509674655,-1.4178807,-0.812995682,22
62,159,1.138039244,1.054783953,1.138419794,-1.556611291,1.737698339,-0.835642287,1.001340895,1.155366876,-1.030588418,-1.180669059,21
62,160,2.117958595,1.170588861,2.411698427,-2.042448126,1.596821043,-0.846963549,1.5159509,1.155366876,-0.91993348,-1.724788703,20
62,161,1.598001388,2.199784595,1.160641062,-1.556611291,1.596821043,-0.690277286,1.454624319,0.509674655,-1.91582792,-1.895692157,19
62,162,0.77806887,0.986279641,1.440629033,-2.042448126,1.878575636,-0.669899015,1.398630485,1.801059096,-1.971155389,-0.260561816,18
62,163,1.777986575,1.602818448,1.397297562,-1.217655359,1.878575636,-0.50053294,1.483954423,1.801059096,-1.91582792,-1.921558626,17
62,164,1.937973408,1.591401063,2.306147406,-2.087642251,2.442084822,-0.887720091,1.987898936,1.155366876,-2.026482858,-2.180223313,16
62,165,0.398100142,1.157540421,1.375076294,-2.18932903,1.737698339,-0.591103033,1.513284527,0.509674655,-1.694518044,-1.964977341,15
62,166,2.457930615,1.521265696,1.747282526,-1.940761347,2.582962119,-0.579328921,0.905351465,1.801059096,-1.251898293,-1.224087774,14
62,167,0.818065578,0.681272347,1.848389294,-2.392702589,2.442084822,-0.725146772,1.787920955,0.509674655,-1.030588418,-1.935415663,13
62,168,1.178035952,1.728409687,1.705062118,-1.11596858,3.146471305,-0.930288035,1.518617273,2.446751316,-1.91582792,-2.171909091,12
62,169,0.138121539,2.692363219,1.242859752,-1.816477505,3.005594008,-0.92575953,2.297198213,1.155366876,-1.639190576,-2.573763158,11
62,170,2.077961887,1.239093173,1.860610991,-1.97465694,3.005594008,-0.908098362,2.25986899,1.801059096,-1.971155389,-2.173756696,10
62,171,1.518007972,1.452761384,1.68284085,-1.387133325,2.160330229,-0.676238922,2.222539767,0.509674655,-2.358447671,-2.637505527,9
62,172,2.197952011,1.734933907,1.627287681,-1.466223043,3.005594008,-0.691182987,1.689265151,1.155366876,-2.247792733,-2.506325579,8
62,173,1.977970116,1.777341338,2.505027751,-0.991684738,2.723839415,-0.894059998,2.251869871,1.155366876,-1.860500451,-1.230554391,7
62,174,1.657996451,1.770817118,1.84727823,-2.573479086,3.005594008,-0.803489904,1.873244893,1.155366876,-1.749845513,-2.485078122,6
62,175,1.098042536,1.369577577,2.275037631,-2.302314341,2.301207525,-0.661294856,2.321195571,2.446751316,-2.026482858,-3.108644778,5
62,176,1.378019493,1.604449503,2.633911103,-2.166731968,2.864716712,-0.996404204,2.118551217,0.509674655,-2.856394891,-1.768207419,4
62,177,1.957971762,0.730203999,1.77172592,-1.726089257,2.019452932,-0.899494203,2.611830237,1.155366876,-2.081810327,-2.29200341,3
62,178,1.078044182,1.765923953,1.4295184,-2.144134906,2.442084822,-0.617821211,2.041226397,1.801059096,-1.362553231,-2.18299472,2
62,179,1.717991513,2.124756063,1.637287252,-2.72035999,2.582962119,-0.965157521,2.747815264,1.155366876,-0.975260949,-2.48045911,1
62,180,1.617999742,0.746514549,2.063935589,-2.573479086,2.582962119,-1.278077196,2.721151533,1.801059096,-2.579757547,-2.637505527,0
63,1,-0.141855418,-0.899219993,-0.371515338,0.657900796,-0.37546111,-0.678503174,-1.257077105,-0.781709786,0.905872993,1.439234698,173
63,2,0.23811331,-0.889433662,-1.327029844,1.030752321,-0.093706516,-0.330261163,0.025448348,-0.136017565,0.518580711,0.673402464,172
63,3,-0.261845543,1.570197347,-0.488176993,-0.166891971,-0.093706516,-0.360149294,-0.142533157,-0.781709786,1.01652793,0.254919953,171
63,4,-0.621815917,-1.122674534,-1.040375492,0.477124299,-0.234583813,-0.517741257,-1.107760212,-0.781709786,0.850545524,-0.308599543,170
63,5,-1.061779707,-0.059226644,0.386229886,-0.099100784,0.04717078,-0.602877146,0.03611384,-0.136017565,-0.311331323,0.9505432,169
63,6,-0.841797812,-0.411534534,-0.66483607,-0.15559344,0.328925373,-0.785375885,-0.323846526,-0.136017565,-0.145348916,0.192101386,168
63,7,0.438096851,0.301236521,-0.452622965,0.352840458,0.188048077,-0.423095509,-0.721136115,-0.781709786,-0.090021447,0.753773278,167
63,8,0.538088621,-0.042916093,-0.540396972,-0.392862592,-0.093706516,-0.022775694,-0.635812177,-0.781709786,-0.200676385,0.7620875,166
63,9,-0.621815917,-0.444155635,-1.219256696,0.929065542,0.04717078,-0.566649108,0.084108555,0.509674655,1.293165275,-0.621768575,165
63,10,-0.721807687,-0.679027561,0.538445569,0.27375074,-0.093706516,-0.288146069,-1.179752285,-0.781709786,0.463253242,-0.153400731,164
63,11,-1.001784644,-1.721271736,-0.172634993,0.895169949,0.188048077,-0.122855648,-0.419835957,-0.136017565,0.905872993,0.3103481,163
63,12,-0.161853772,-0.714910772,-0.217077528,0.985558197,-0.093706516,-0.198028826,0.172098867,-0.136017565,0.407925773,0.308500495,162
63,13,-0.10185871,-0.734483433,-0.378181718,0.465825768,-0.234583813,-0.382791817,-0.507826269,-0.781709786,0.905872993,-0.117372435,161
63,14,-0.261845543,-0.307147011,-0.194856261,0.59010961,0.188048077,-0.140063966,-0.531823627,-0.781709786,-0.034693978,0.498803801,160
63,15,-0.281843897,0.803601476,-0.74372157,1.414902377,-0.234583813,-0.552157893,-0.17986238,-0.781709786,0.352598304,-0.577426057,159
63,16,0.958054057,-0.395223983,-0.228188162,-0.189489033,0.04717078,-0.497815837,-0.294516422,-0.136017565,1.182510337,1.522376919,158
63,17,-1.241764894,-1.497817194,-0.045973768,1.155036163,-0.093706516,-0.255993686,0.062777571,-1.427402006,0.241943366,0.935762361,157
63,18,-0.081860356,0.446400421,0.036244922,0.025183057,-0.798092999,-0.40452864,-0.539822746,-0.136017565,0.07596096,-2.257822719,156
63,19,0.158119893,-0.951413754,-0.121526078,0.27375074,0.328925373,-0.410415696,0.057444825,-0.136017565,0.518580711,0.294643459,155
63,20,-0.041863648,-0.346292332,-1.293697943,0.872572887,0.04717078,-0.644992239,-0.478496165,-0.781709786,0.463253242,1.302511935,154
63,21,-0.301842251,-0.398486093,0.111797232,1.313215598,-0.516338406,-0.204368732,-0.611814819,-0.136017565,1.348492744,0.573631799,153
63,22,-0.901792874,-1.721271736,0.237347394,0.386736051,0.04717078,-0.351545135,-0.31851378,-0.136017565,0.131288428,0.943152781,152
63,23,0.618082037,0.395837714,-0.811496436,0.465825768,-0.37546111,-0.497815837,0.241424567,-0.781709786,0.573908179,-0.037001622,151
63,24,0.318106726,-0.313671231,-0.447067648,0.8047817,-0.516338406,-0.387773173,-1.598372859,-0.136017565,0.463253242,0.485870566,150
63,25,-0.261845543,-1.125936644,-0.32596174,0.895169949,-0.798092999,-0.418114154,-0.107870307,-0.781709786,-0.200676385,0.22351067,149
63,26,-1.021782999,-0.199497378,-0.08930524,0.364138989,0.04717078,0.147043232,-0.123868545,-1.427402006,-0.090021447,0.169930128,148
63,27,-0.841797812,-0.566484763,0.029578542,0.646602265,-0.657215703,-0.271390602,0.230759075,0.509674655,0.573908179,0.584717429,147
63,28,-1.461746789,-0.434369304,-0.097082683,-0.58493762,-0.37546111,-0.52000551,0.361411356,-0.781709786,-0.034693978,-0.192200434,146
63,29,-0.261845543,-1.86806669,-1.123705246,0.420631644,-1.079847593,-0.193047471,-0.003881756,-0.136017565,0.352598304,0.666012045,145
63,30,-0.621815917,-0.812774075,0.118463612,0.431930175,0.04717078,-0.400000135,0.097440421,-0.781709786,0.186615897,0.738992439,144
63,31,-0.701809333,0.842746797,0.202904429,-0.166891971,-0.516338406,-0.30807149,0.121437778,-0.136017565,0.629235648,1.284035886,143
63,32,0.118123185,0.330595512,-0.245965176,0.895169949,-0.234583813,-0.311241443,-0.515825388,-0.136017565,0.629235648,0.115425783,142
63,33,-0.061862002,-0.638251185,-0.940379788,-0.517146434,-0.938970296,-0.372829107,-0.883784873,-0.136017565,0.629235648,0.855391548,141
63,34,1.11804089,-0.708386552,0.067354697,1.098543508,-0.516338406,-0.34656378,1.05733473,-0.781709786,0.629235648,0.297414866,140
63,35,-0.361837313,-0.470252515,0.025134288,0.070377181,0.04717078,-0.264144994,-0.574485596,0.509674655,1.237837806,0.334366964,139
63,36,0.158119893,-0.842133066,0.659551478,-0.381564061,0.46980267,-0.275466256,-1.635702082,-0.136017565,0.07596096,-0.323380382,138
63,37,-0.521824146,-0.918792653,-0.783719852,0.669199327,0.188048077,-0.409509995,-1.465054205,-0.781709786,-0.034693978,-0.160791151,137
63,38,0.618082037,0.790553035,0.108464042,0.635303734,0.188048077,-0.1726692,-0.56915285,-1.427402006,0.463253242,-0.509988478,136
63,39,-0.861796166,-0.457204075,-0.549285479,0.149466899,-0.093706516,-0.274107705,-0.835790158,-0.781709786,-0.256003854,1.042923446,135
63,40,-0.741806041,-1.32492536,-0.508176134,0.070377181,0.328925373,-0.439850977,0.550723845,-0.136017565,0.518580711,0.292795854,134
63,41,-0.941789582,-0.791570359,0.012912591,-0.15559344,-0.234583813,-0.122855648,-0.806460054,-0.136017565,0.352598304,0.089559314,133
63,42,-1.501743497,-2.531906094,-0.021530374,0.431930175,-0.516338406,-0.538119529,-0.329179272,0.509674655,-0.587968667,0.056302426,132
63,43,1.098042536,-0.413165589,-0.57261781,-0.05390666,-0.516338406,-0.53947808,-0.56115373,-0.781709786,-0.145348916,1.094656383,131
63,44,-0.341838959,-1.315139029,-0.699279035,0.104272775,0.188048077,-0.193953172,-1.23574612,-0.136017565,0.905872993,0.006417093,130
63,45,0.538088621,1.242355283,-0.410402556,1.132439101,-0.37546111,-0.136894012,-0.705137877,-0.136017565,0.905872993,0.798115796,129
63,46,0.23811331,0.116927301,-0.434845951,0.228556616,0.04717078,-0.299467331,-0.161197768,1.155366876,-0.034693978,0.37409047,128
63,47,-0.161853772,-0.724697103,-0.292629838,0.533616955,-0.798092999,-0.160895087,-1.073097362,-0.136017565,0.463253242,0.712202167,127
63,48,-1.101776415,-1.51249669,-0.607060775,0.330243396,-0.37546111,0.027943558,-0.297182795,-0.781709786,0.07596096,0.150530276,126
63,49,0.278110018,-1.15366458,-0.843717274,-0.291175812,-0.093706516,-0.361507845,1.16132328,-0.781709786,1.127182868,0.636450366,125
63,50,-0.461829084,-0.346292332,-0.17152393,1.053349383,0.188048077,-0.242408172,0.977343538,0.509674655,-0.311331323,1.469720179,124
63,51,-1.201768185,-0.11305146,-0.201522641,-0.562340558,0.328925373,-0.342035275,-0.774463577,-0.136017565,-0.145348916,-0.113677226,123
63,52,-0.941789582,-0.360971827,-0.804830056,0.431930175,-0.657215703,-0.200745929,0.121437778,-0.136017565,1.01652793,0.829525079,122
63,53,0.298108372,-0.799725635,-0.033752071,0.465825768,0.46980267,-0.204368732,-0.06787471,-0.781709786,-0.034693978,1.115903839,121
63,54,-1.22176654,0.534477393,-0.58261738,0.477124299,-0.234583813,-0.051305274,-0.147865903,-0.136017565,0.407925773,0.687259501,120
63,55,-1.381753372,0.112034136,-0.403736176,-0.087802253,0.04717078,-0.275013406,-1.38239664,0.509674655,0.463253242,0.90158167,119
63,56,0.278110018,0.421934595,0.374008189,0.861274355,-0.234583813,-0.146403872,-1.091761974,-0.781709786,0.463253242,-0.176495792,118
63,57,-0.10185871,0.231101154,-0.360404704,-0.245981688,-0.938970296,-0.013718685,-0.355843003,-0.136017565,0.297270835,0.111730573,117
63,58,0.658078746,-0.851919396,-0.179301374,0.849975824,-0.657215703,0.112173746,-0.254520826,1.155366876,-0.200676385,0.383328494,116
63,59,-0.961787936,0.160965787,-0.891493,0.985558197,0.04717078,-0.080740554,-0.363842122,-0.781709786,-0.311331323,0.779639747,115
63,60,-0.141855418,-0.046178203,0.95953859,0.251153678,-0.516338406,-0.27954191,-0.609148446,1.155366876,0.020633491,0.300186273,114
63,61,-0.401834022,-1.034597561,0.082909584,0.194661023,-0.234583813,-0.394113079,0.164099748,-0.781709786,0.297270835,-0.001897129,113
63,62,-0.381835667,0.810125696,-0.201522641,-0.347668468,0.89243456,-0.590197333,-0.723802488,-0.136017565,-0.643296136,0.103416351,112
63,63,0.018131415,0.069626705,0.450671562,-0.381564061,0.328925373,-0.340223873,0.508061875,-0.136017565,0.407925773,1.089113568,111
63,64,-0.241847189,-0.005401827,-0.305962599,-0.551042027,0.188048077,0.008923839,-0.342511138,-0.781709786,0.905872993,0.75839229,110
63,65,-0.281843897,-0.323457561,-0.208189021,0.194661023,-0.657215703,-0.219765648,0.24409094,-0.781709786,1.182510337,-0.211600286,109
63,66,-0.301842251,0.728572943,-0.094860557,-0.426758185,-0.938970296,-0.005114526,0.185430732,-0.781709786,-0.145348916,0.054454821,108
63,67,-0.581819208,-1.119412424,0.162906147,0.296347803,-0.37546111,-0.23063406,0.241424567,-0.781709786,0.573908179,0.551460541,107
63,68,-0.5418225,-1.031335451,-0.337072373,0.477124299,-0.657215703,-0.477437566,-0.921114096,-1.427402006,0.739890586,0.491413381,106
63,69,-0.681810979,-0.124468846,-0.280408141,0.849975824,-0.516338406,-0.106100181,0.190763479,-0.136017565,-0.91993348,0.869248584,105
63,70,0.698075454,1.048259733,-0.397069796,0.364138989,-0.234583813,0.051038932,-0.211858857,-0.136017565,0.186615897,-0.148781719,104
63,71,-0.561820854,0.177276338,-0.015975057,0.409333113,-0.516338406,-0.142328218,-0.475829792,-0.781709786,1.071855399,-0.292894901,103
63,72,-0.621815917,0.560574274,0.077354267,0.511019893,-0.37546111,-0.230181209,-0.91578135,-0.136017565,0.131288428,0.909895892,102
63,73,-0.261845543,-0.266370635,0.050688746,-0.630131744,-1.079847593,-0.496457285,-0.078540203,-0.781709786,0.629235648,0.207806028,101
63,74,0.118123185,1.343480696,-0.56928462,0.27375074,0.04717078,-0.194406022,0.366744102,0.509674655,-0.034693978,1.547319585,100
63,75,-0.921791228,0.715524503,-0.110415444,0.465825768,0.328925373,-0.489664528,0.310750267,-0.781709786,-0.311331323,0.475708739,99
63,76,-0.281843897,0.834591521,-0.122637141,0.431930175,0.04717078,0.091795475,-0.403837719,-0.781709786,-0.311331323,0.103416351,98
63,77,-0.961787936,-1.047646002,-0.475955296,0.680497859,-0.093706516,0.361241504,-0.11053668,-0.781709786,-0.200676385,0.823058462,97
63,78,-1.101776415,0.567098494,-0.602616521,0.90646848,-0.234583813,-0.014624386,-0.169196887,0.509674655,-0.477313729,0.278015015,96
63,79,-0.081860356,-0.499611506,-0.289296648,0.37543752,-0.516338406,0.066888699,-0.395838599,0.509674655,0.795218055,0.279862619,95
63,80,0.278110018,-0.432738249,-0.597061204,-0.697922931,-1.079847593,0.079568512,-0.646477669,-0.136017565,0.131288428,-0.146010311,94
63,81,1.578003034,1.462547714,0.402895837,-0.121697847,-0.938970296,0.014810895,-0.153198649,-0.136017565,0.518580711,-0.638397019,93
63,82,0.478093559,-0.45231091,0.009579401,0.398034582,0.04717078,-0.06715504,0.198762598,-0.781709786,-1.251898293,-0.592206896,92
63,83,-0.381835667,-0.069012974,-0.238187733,0.635303734,-0.516338406,-0.020511442,-0.401171346,-0.136017565,0.131288428,-0.243009569,91
63,84,-0.281843897,1.133074595,0.446227309,-0.381564061,0.188048077,-0.101571676,-1.574375502,-0.136017565,0.07596096,0.633678959,90
63,85,-0.44183073,-0.308778066,-0.160413296,-0.37026553,0.46980267,0.233537672,-0.697138758,-0.781709786,0.905872993,-0.11922004,89
63,86,0.638080392,0.012539778,0.049577683,0.680497859,-0.516338406,-0.128289854,-0.270519065,-0.781709786,-0.256003854,0.028588352,88
63,87,-0.021865294,-0.590950589,0.665106795,0.556214017,-0.234583813,0.038359119,0.497396383,-0.136017565,0.629235648,0.475708739,87
63,88,-0.601817562,-0.845395176,0.583999168,0.070377181,0.188048077,-0.141875368,-0.115869426,-0.136017565,-0.200676385,0.151454078,86
63,89,-0.061862002,0.457817806,-0.748165824,0.228556616,-0.234583813,0.130740615,-0.105203933,0.509674655,-0.145348916,0.075702277,85
63,90,-0.301842251,-1.054170222,-0.124859268,0.90646848,-0.516338406,-0.330261163,0.097440421,-0.136017565,0.795218055,1.224912529,84
63,91,0.318106726,0.275139641,0.806211844,-0.020011067,0.188048077,-0.07621205,-0.099871187,-0.781709786,0.131288428,0.37039526,83
63,92,-0.621815917,0.284925971,-0.090416303,0.420631644,-0.093706516,0.139344774,-0.198526991,-0.781709786,-0.311331323,0.029512155,82
